X-coordinate,Y-coordinate,Timestamp
134.378791,7.343315333333334,1548144420.4
134.37879133333334,7.3433175,1548144420.51
134.37879166666667,7.343319499999999,1548144420.61
134.378792,7.3433215,1548144420.72
134.3787925,7.3433235,1548144420.82
134.3787928333333,7.343325666666668,1548144420.93
134.37879316666667,7.343327666666666,1548144421.03
134.3787935,7.3433296666666665,1548144421.14
134.37879383333333,7.343331666666668,1548144421.24
134.37879433333333,7.3433338333333324,1548144421.35
134.37879466666666,7.343335833333333,1548144421.45
134.378795,7.343337833333334,1548144421.56
134.378795,7.343337833333334,1548144421.67
134.37879533333336,7.343339833333332,1548144421.77
134.37879566666666,7.343341999999999,1548144421.87
134.378796,7.343344,1548144421.98
134.37879633333333,7.343346,1548144422.08
134.3787966666667,7.343348166666668,1548144422.19
134.378797,7.343350166666666,1548144422.29
134.37879716666666,7.343352166666667,1548144422.4
134.37879766666669,7.343354333333334,1548144422.5
134.37879800000002,7.3433563333333325,1548144422.61
134.37879833333332,7.343358333333333,1548144422.71
134.37879866666665,7.343360333333334,1548144422.82
134.37879900000001,7.343362333333332,1548144422.92
134.37879933333335,7.343364333333333,1548144423.03
134.37879966666665,7.343366333333334,1548144423.14
134.37879999999998,7.343368333333332,1548144423.24
134.37880033333334,7.3433703333333336,1548144423.34
134.37880066666668,7.343372333333334,1548144423.45
134.37880116666665,7.343374333333332,1548144423.55
134.3788015,7.343376166666667,1548144423.66
134.378802,7.3433781666666675,1548144423.76
134.3788023333333,7.343380166666666,1548144423.87
134.3788023333333,7.343380166666666,1548144423.97
134.37880283333334,7.343382166666667,1548144424.08
134.37880316666667,7.3433841666666675,1548144424.18
134.37880349999998,7.343386166666666,1548144424.29
134.37880383333334,7.343388166666667,1548144424.39
134.37880433333333,7.343389999999999,1548144424.5
134.37880466666667,7.343392,1548144424.6
134.378805,7.343394000000001,1548144424.71
134.37880533333333,7.343395999999999,1548144424.81
134.37880566666666,7.343398,1548144424.92
134.3788061666667,7.343399833333333,1548144425.02
134.3788065,7.343401833333333,1548144425.13
134.37880683333333,7.343403833333334,1548144425.23
134.37880716666666,7.3434056666666665,1548144425.34
134.37880750000002,7.343407666666667,1548144425.44
134.37880783333333,7.343409666666668,1548144425.55
134.37880816666666,7.3434116666666664,1548144425.65
134.37880850000002,7.3434135000000005,1548144425.76
134.37880883333335,7.3434155,1548144425.86
134.37880916666666,7.3434175,1548144425.97
134.3788095,7.343419333333332,1548144426.07
134.37880983333335,7.343421333333334,1548144426.18
134.37880983333335,7.343421333333334,1548144426.29
134.37881000000002,7.343423166666668,1548144426.39
134.37881033333332,7.343425166666666,1548144426.5
134.37881066666665,7.343427000000001,1548144426.6
134.378811,7.3434289999999995,1548144426.71
134.37881116666668,7.343431,1548144426.81
134.3788115,7.343432833333333,1548144426.92
134.37881183333332,7.343434833333333,1548144427.02
134.37881199999998,7.3434366666666655,1548144427.13
134.37881233333334,7.343438666666667,1548144427.23
134.3788125,7.343440500000001,1548144427.33
134.37881283333334,7.343442499999999,1548144427.44
134.37881299999998,7.343444333333334,1548144427.54
134.37881333333334,7.343446333333333,1548144427.65
134.3788135,7.343448166666667,1548144427.75
134.37881366666667,7.343450166666666,1548144427.86
134.37881366666667,7.343450166666666,1548144428.91
134.37881683333333,7.343469000000001,1548144429.02
134.3788175,7.343470666666667,1548144429.12
134.3788181666667,7.3434725,1548144429.23
134.378819,7.343474166666666,1548144429.33
134.37882,7.343475833333334,1548144429.44
134.37882083333335,7.3434775000000005,1548144429.54
134.37882183333335,7.343479166666667,1548144429.65
134.378823,7.343480666666666,1548144429.75
134.37882416666667,7.343482166666666,1548144429.86
134.3788255,7.3434835000000005,1548144429.96
134.37882666666667,7.343484833333334,1548144430.07
134.37882783333333,7.3434859999999995,1548144430.17
134.37882916666666,7.343487166666667,1548144430.28
134.37883066666666,7.343488333333332,1548144430.38
134.378832,7.343489333333334,1548144430.49
134.37883349999998,7.3434903333333335,1548144430.59
134.378835,7.3434911666666665,1548144430.7
134.3788365,7.3434919999999995,1548144430.8
134.3788365,7.3434919999999995,1548144430.91
134.378838,7.343492666666666,1548144431.01
134.3788395,7.343493333333333,1548144431.12
134.37884116666666,7.343494000000001,1548144431.22
134.37884266666666,7.343494500000001,1548144431.33
134.37884433333332,7.343495,1548144431.43
134.37884583333334,7.343495333333334,1548144431.54
134.3788475,7.343495833333333,1548144431.64
134.378849,7.343496000000001,1548144431.75
134.37885066666666,7.343496333333333,1548144431.85
134.37885233333333,7.343496666666666,1548144431.96
134.378854,7.343496833333334,1548144432.06
134.37885566666668,7.343496833333334,1548144432.17
134.37885716666668,7.343497,1548144432.27
134.3788588333333,7.343497,1548144432.38
134.3788605,7.343497,1548144432.48
134.37886216666666,7.343496833333334,1548144432.59
134.3788636666667,7.343496666666666,1548144432.69
134.37886533333332,7.343496666666666,1548144432.8
134.37886699999999,7.3434965,1548144432.9
134.37886866666668,7.343496166666667,1548144433.01
134.37887033333334,7.343496000000001,1548144433.11
134.37887183333333,7.343495666666667,1548144433.22
134.37887183333333,7.343495666666667,1548144433.32
134.3788735,7.3434955,1548144433.43
134.37887516666666,7.343495166666666,1548144433.53
134.37887683333332,7.343494833333334,1548144433.64
134.3788785,7.343494500000001,1548144433.74
134.37888016666665,7.343494000000001,1548144433.85
